"album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity"
"1XZ0uKmR8mzeZHvtsigwN4","Old Sock","https://i.scdn.co/image/4f35d62d3c210d41c3ffd67a58e79a3b556e6b4f","2013-03-12",2013-03-12,31,"All Of Me","2vsRj5DgbBXdorEsy6Ujew",0.71,0.65,"D",-7.703,"major",0.0325,0.822,0.00131,0.0924,0.704,130.899,202627,4,"D major",17
"1XZ0uKmR8mzeZHvtsigwN4","Old Sock","https://i.scdn.co/image/4f35d62d3c210d41c3ffd67a58e79a3b556e6b4f","2013-03-12",2013-03-12,31,"Born To Lose","3B8fBBGDEaPNAm7PCjncCx",0.579,0.533,"E",-8.222,"major",0.0262,0.61,0.000365,0.345,0.494,89.933,243493,4,"E major",16
"1XZ0uKmR8mzeZHvtsigwN4","Old Sock","https://i.scdn.co/image/4f35d62d3c210d41c3ffd67a58e79a3b556e6b4f","2013-03-12",2013-03-12,31,"Still Got The Blues","1B3OF9zVETXwCJxrHAfLkW",0.521,0.363,"E",-9.555,"minor",0.0261,0.585,0.0146,0.109,0.337,94.382,354760,3,"E minor",20
"1XZ0uKmR8mzeZHvtsigwN4","Old Sock","https://i.scdn.co/image/4f35d62d3c210d41c3ffd67a58e79a3b556e6b4f","2013-03-12",2013-03-12,31,"Goodnight Irene","2BxKwk4tW69GHww0pd4Edb",0.379,0.503,"A",-7.032,"major",0.0292,0.796,1.18e-06,0.197,0.408,108.505,263307,3,"A major",19
"1XZ0uKmR8mzeZHvtsigwN4","Old Sock","https://i.scdn.co/image/4f35d62d3c210d41c3ffd67a58e79a3b556e6b4f","2013-03-12",2013-03-12,31,"Your One and Only Man","5NCSUOZ2omvk8SHbgPJ3tr",0.678,0.546,"C",-7.3,"major",0.0695,0.123,1.64e-06,0.0657,0.753,168.03,270787,4,"C major",15
"1XZ0uKmR8mzeZHvtsigwN4","Old Sock","https://i.scdn.co/image/4f35d62d3c210d41c3ffd67a58e79a3b556e6b4f","2013-03-12",2013-03-12,31,"Every Little Thing","4VXZgv36vu4mN7d6Ns7Zxb",0.576,0.739,"A",-7.184,"major",0.0286,0.494,0,0.0963,0.821,149.798,274573,4,"A major",18
"1XZ0uKmR8mzeZHvtsigwN4","Old Sock","https://i.scdn.co/image/4f35d62d3c210d41c3ffd67a58e79a3b556e6b4f","2013-03-12",2013-03-12,31,"Our Love Is Here To Stay","34HBLNcxfRtLIooHBnAQE5",0.559,0.297,"C",-12.14,"major",0.0277,0.813,0.00297,0.182,0.323,71.29,252733,4,"C major",17
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Further On Down The Road - Commentary","6snUcuJkFTi7glVxPc5Smc",0.58,0.033,"A",-26.95,"minor",0.909,0.914,0,0.201,0.654,173.25,38717,3,"A minor",20
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Further On Down The Road","1B6NfrWLntiNiMCLAkYM6V",0.74,0.553,"A",-7.63,"major",0.0866,0.163,3.36e-05,0.0897,0.834,170.178,344493,4,"A major",24
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Angel - Commentary","6ugvL0scTFNG5PylH7rWC8",0.714,0.0515,"C#",-28.187,"major",0.777,0.915,0,0.336,0.856,112.827,36278,5,"C# major",19
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Angel","5A2Mh1pze06F9QaicWYfk9",0.64,0.709,"C",-7.911,"major",0.0282,0.208,0.0214,0.189,0.592,138.049,234040,4,"C major",23
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"The Folks Who Live On The Hill - Commentary","4vhXuHDFzeszzpgdY23Tg5",0.714,0.042,"A",-28.741,"major",0.853,0.889,0,0.239,0.405,61.709,74534,3,"A major",19
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"The Folks Who Live On The Hill","3rvZJPCZTd1JVQj1q9JKhJ",0.488,0.266,"C",-10.736,"major",0.03,0.886,2.68e-05,0.103,0.214,74.971,226293,4,"C major",20
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Gotta Get Over - Commentary","34bIU6zT8NUPXzaHl8yMG0",0.66,0.0498,"B",-28.686,"minor",0.763,0.874,0,0.106,0.711,122.448,46280,3,"B minor",18
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Gotta Get Over","6xwuzSkDYDA35f3kTcBb4J",0.567,0.888,"G",-6.346,"major",0.0366,0.0552,0.000138,0.214,0.695,89.998,277800,4,"G major",21
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Till Your Well Runs Dry - Commentary","51tNzb6pgyDyEcphtoqKpr",0.692,0.0726,"B",-26.395,"minor",0.684,0.901,0,0.487,0.408,123.252,53622,5,"B minor",18
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Till Your Well Runs Dry","6mEYXi0TpqxhInqmOdyi0s",0.636,0.531,"E",-7.914,"major",0.0501,0.662,1.98e-05,0.217,0.595,153.915,282400,4,"E major",20
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"All Of Me - Commentary","4S0smQwQEuJqeB04Gyn5Cj",0.665,0.0337,"G",-31.486,"major",0.806,0.834,0,0.145,0.492,89.213,68299,5,"G major",18
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"All Of Me","0hHNc05eoJtp2q7jVfY2s4",0.705,0.649,"D",-7.728,"major",0.0345,0.819,0.00167,0.102,0.714,130.865,202627,4,"D major",22
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Born To Lose - Commentary","1q0AVURc34b9zM06IWnnxp",0.549,0.0353,"C#",-30.089,"major",0.807,0.84,0,0.608,0.749,83.332,74774,4,"C# major",17
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Born To Lose","6oTGB5bnoXWqdu3H9bWn1p",0.585,0.522,"E",-8.228,"major",0.0262,0.626,0.000124,0.215,0.498,89.954,243493,4,"E major",20
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Still Got The Blues - Commentary","2XC5iztlpySMxYfts0d22C",0.66,0.0182,"A#",-31.4,"minor",0.571,0.887,0,0.17,0.532,80.416,44873,1,"A# minor",17
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Still Got The Blues","7nMl2aiwjNz4TIFoAkOrtG",0.514,0.371,"E",-9.413,"minor",0.0266,0.573,0.0192,0.11,0.345,94.43,354760,3,"E minor",25
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Goodnight Irene - Commentary","7ymtLkxscJOlwzzTNQMlke",0.627,0.0289,"A#",-29.322,"minor",0.547,0.93,0,0.374,0.773,82.092,60465,3,"A# minor",17
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Goodnight Irene","2EuTWyFULPQVeYbvXKgXis",0.439,0.504,"E",-6.978,"major",0.0271,0.798,3.15e-06,0.205,0.4,108.03,263307,3,"E major",21
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Your One And Only Man - Commentary","13QIH9uEf6u2cUPB0NgDBA",0.63,0.0378,"C#",-31.899,"major",0.644,0.733,0,0.489,0.598,103.076,57841,3,"C# major",17
"0BeaxNPhOKKwwSBF5nMT1J","Old Sock (Track By Track)","https://i.scdn.co/image/4e1c0f849d599eacf36dd9f581871c10e1dcf58e","2013-03-12",2013-03-12,37,"Your One And Only Man","6fRyKerHe58esQKuFu7YbY",0.757,0.542,"C",-7.279,"major",0.0613,0.114,0,0.0749,0.727,84.051,270787,4,"C major",19
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"They Call Me The Breeze","5zX6E4brIhshX7MPWQiiO5",0.52,0.66,"B",-8.461,"major",0.0406,0.00498,0.0033,0.102,0.904,184.078,186534,4,"B major",45
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"Rock And Roll Records","4d4O5xw8aIgj2VAIDizE5I",0.805,0.478,"A#",-8.893,"minor",0.0317,0.491,0.361,0.103,0.952,128.961,139373,4,"A# minor",38
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"Someday","2439UmlGFWg5C0CAreyr9L",0.628,0.555,"C",-8.58,"major",0.0391,0.396,0.89,0.186,0.888,200.073,228147,4,"C major",45
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"Lies","0mgXOSuxdH84O2MSc1ZmrU",0.722,0.67,"A#",-8.89,"major",0.0305,0.0516,0.0532,0.225,0.884,86.859,186827,4,"A# major",43
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"Sensitive Kind","5P6cmAVNoSIWyqZm9gu0mQ",0.695,0.479,"A",-11.254,"minor",0.0248,0.812,0.668,0.113,0.647,99.974,317320,4,"A minor",42
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"Cajun Moon","5JCCKyYQlvg5HujwnZ43Sj",0.735,0.618,"E",-10.007,"minor",0.0292,0.305,0.741,0.125,0.856,102.026,147853,4,"E minor",38
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"Magnolia","3KePc5zqybSrshHWzo65pk",0.567,0.25,"C",-14.246,"major",0.0369,0.667,0.11,0.101,0.419,73.881,221693,4,"C major",50
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"I Got The Same Old Blues","1PmPNn8lpamGGWbgVyFrX1",0.494,0.683,"A",-8.143,"minor",0.0319,0.307,0.047,0.134,0.827,183.965,182987,4,"A minor",39
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"Songbird","5vp1oau7i7lF9WExMWyZDl",0.643,0.622,"C",-6.771,"major",0.029,0.415,0.000248,0.178,0.543,77.018,175987,4,"C major",36
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"Since You Said Goodbye","1pgWpn9i1Dr0PLtQP4vLMx",0.541,0.616,"A",-8.662,"major",0.029,0.488,0.794,0.115,0.576,174.097,180840,4,"A major",35
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"I'll Be There (If You Ever Want Me)","2XgMvKXSpPTAzAPJKbmTge",0.532,0.822,"G",-8.423,"major",0.0309,0.419,0.00272,0.165,0.969,166.076,156560,4,"G major",35
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"The Old Man And Me","0FfVBqXVQrXUxgWKh9V41b",0.789,0.385,"A#",-13.91,"minor",0.0288,0.256,0.853,0.11,0.75,94.015,176053,4,"A# minor",35
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"Train To Nowhere","38d919Ou9edXT9L9wpvHfl",0.548,0.798,"C",-7.421,"major",0.0285,0.0249,0.406,0.0543,0.779,152.047,291413,4,"C major",37
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"Starbound","0IaCjyvvpkrlGnsBPeZ25j",0.592,0.338,"C",-7.656,"major",0.0261,0.544,0.0018,0.127,0.0374,91.448,123147,4,"C major",33
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"Don't Wait","4fQfVZa0h5qOQ6Nf9scgQx",0.653,0.723,"A",-6.955,"major",0.0281,0.187,0.00415,0.171,0.823,178.108,166612,4,"A major",35
"16J9NCaxxRc2QW999f5V9H","Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale","https://i.scdn.co/image/2c611ab4a3a1810fb51e607e910d0632c66335e4","2014-01-01",2014-01-01,56,"Crying Eyes","5RlrceNSqNJ8GNvEhEcExr",0.775,0.506,"B",-11.69,"major",0.0304,0.364,0.475,0.112,0.881,116.009,210521,4,"B major",34
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"They Call Me The Breeze","5eQJI64DjxZTKbD1DIQekQ",0.515,0.537,"F#",-12.757,"major",0.0395,0.00536,0.00927,0.0938,0.926,183.94,187533,4,"F# major",23
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"Rock And Roll Records","3zCxv4xdUtQdkSU57ycNuQ",0.803,0.403,"A#",-12.26,"minor",0.0326,0.512,0.381,0.105,0.961,128.943,140373,4,"A# minor",16
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"Someday","0oHYbFvZ85iGIHBFzr0Pzg",0.621,0.5,"C",-10.7,"major",0.044,0.391,0.891,0.186,0.854,200.092,229147,4,"C major",22
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"Lies","4ERxDPijiZ9yXPRZW0jUpY",0.721,0.608,"A#",-10.753,"major",0.0303,0.0591,0.0362,0.103,0.901,86.865,187827,4,"A# major",21
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"Sensitive Kind","55ZV6qzebBrsYiXajeDtwf",0.687,0.405,"A",-14.139,"minor",0.0257,0.809,0.709,0.111,0.664,99.966,318320,4,"A minor",19
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"Cajun Moon","5eWqbQSIk3Z1FVfarWhBkG",0.734,0.565,"E",-11.686,"minor",0.03,0.3,0.802,0.103,0.839,102.016,148853,4,"E minor",16
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"Magnolia","3P5mkbsrhW2yjS9vmmaAbm",0.604,0.23,"C",-15.238,"major",0.0409,0.631,0.0985,0.0922,0.358,73.962,222693,4,"C major",31
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"I Got The Same Old Blues","5esRRWldXWeLeoQ5GgA4cK",0.612,0.558,"G",-12.216,"major",0.0269,0.318,0.0179,0.111,0.811,92.007,183987,4,"G major",17
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"Songbird","5wQDwz8SU2NCAXN9TDo8fp",0.616,0.477,"C",-11.605,"major",0.0335,0.416,0.000144,0.106,0.518,154.109,176987,4,"C major",14
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"Since You Said Goodbye","77ByrWVZuvBYmO3O7rsIbY",0.54,0.506,"A",-12.025,"major",0.0298,0.474,0.882,0.105,0.621,174.099,181840,4,"A major",13
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"I'll Be There (If You Ever Want Me)","56gU7zK6s2IT3uNQSElUjj",0.531,0.678,"G",-12.892,"major",0.0309,0.439,0.00494,0.297,0.972,166.051,157560,4,"G major",13
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"The Old Man And Me","5k27p0JTSNae33AL00qTZQ",0.791,0.35,"A#",-15.072,"minor",0.0292,0.281,0.738,0.114,0.835,93.996,177053,4,"A# minor",13
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"Train To Nowhere","0ihKdxl2HlW5Xh4hKqrFBl",0.543,0.638,"G",-12.596,"minor",0.031,0.0292,0.514,0.047,0.765,152.013,292413,4,"G minor",16
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"Starbound","0Zr9zk1YYKEYhYyvyhBfzQ",0.593,0.24,"C",-12.181,"major",0.0276,0.564,0.00126,0.138,0.0382,91.405,124147,4,"C major",11
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"Don't Wait","5cCVf9evDeIhSTrI6Jk7YG",0.65,0.589,"A",-11.851,"major",0.0282,0.193,0.01,0.198,0.89,178.085,167613,4,"A major",13
"75i74U08Zr2UVQQJqyDtla","Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale)","https://i.scdn.co/image/ea30726b5047c37c2962436fff1eab0b0ded8b58","2014-01-01",2014-01-01,34,"Crying Eyes","31BQ94RxW6ZxtcPg3OUTWp",0.774,0.481,"B",-12.652,"major",0.031,0.318,0.39,0.0927,0.896,116.001,212707,4,"B major",13
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"Gotta Get Over","4JPR4H1SXkCtQcCaSAPwc3",0.568,0.874,"G",-6.334,"major",0.0365,0.0465,6.09e-05,0.258,0.71,90.019,276227,4,"G major",0
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"I've Got A Rock 'N' Roll Heart","6peBiHHD13hyC3ShHTAx1i",0.719,0.715,"A",-6.482,"major",0.0287,0.298,0,0.133,0.804,100.041,194787,4,"A major",7
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"Run Back To Your Side","7rjfHd7Jy22gApTMdTymeN",0.631,0.808,"D",-7.066,"major",0.0287,0.188,0,0.145,0.898,120.572,316853,4,"D major",7
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"Tears In Heaven","1maOJqNEpxgo4P4QAQO4Zd",0.546,0.243,"A",-12.206,"major",0.0258,0.84,0.498,0.124,0.286,76.876,271973,4,"A major",11
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"Call Me The Breeze","4jdZywE2QCdnv70RRXBrBP",0.521,0.628,"F#",-9.65,"major",0.0399,0.00427,0.0126,0.133,0.899,183.874,184893,4,"F# major",0
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"Forever Man","3p7Z6PhISilANlel2Lb0U8",0.642,0.899,"D",-6.032,"minor",0.0413,0.204,0.00756,0.171,0.784,111.158,192320,4,"D minor",11
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"Believe In Life","5tCmu0gHj5legnXyEkshMt",0.778,0.6,"E",-8.836,"major",0.033,0.682,0.00922,0.0723,0.733,132.021,305627,4,"E major",7
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"Bad Love","2rgtdcQCyg3EJv4DuKx2z9",0.559,0.889,"G",-6.581,"major",0.0573,0.296,0.000538,0.514,0.415,124.627,309200,4,"G major",8
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"My Father's Eyes","6UTygQOjaQrXNO3tJwGKTU",0.807,0.571,"E",-6.177,"major",0.0332,0.00797,0.00028,0.337,0.811,93.008,323053,4,"E major",9
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"Anyway The Wind Blows","6YxcJv85JVNwGytqFU8vuT",0.659,0.863,"A",-8.676,"major",0.0425,0.532,0.276,0.51,0.781,92.454,236280,4,"A major",7
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"Travelin' Alone","0cDtFqu1M1GJzOZrcAQbs1",0.723,0.592,"A",-9.573,"minor",0.0777,0.637,0.000243,0.0976,0.184,117.038,235147,4,"A minor",6
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"Change The World","5EVIK1ZxQF78Ryq4hiWj0F",0.719,0.556,"A",-8.77,"major",0.0248,0.477,0.00511,0.0935,0.511,96.9,234813,4,"A major",25
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"Behind The Mask","3Ih2ljkznboWPy4eCrt7Zr",0.725,0.907,"C#",-6.438,"minor",0.0272,0.22,0.000646,0.348,0.786,118.645,287600,4,"C# minor",4
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"It's In The Way That You Use It","2EleyJcVcf9sFC3qDNtb9m",0.531,0.915,"C#",-5.513,"minor",0.0385,0.097,0.028,0.113,0.858,200.955,252640,4,"C# minor",3
"2KFj0p0aukp3d62XWLldU3","Forever Man","https://i.scdn.co/image/04146cd9ff78fec6c5ec34520491e43852d6b9bf","2015-04-28",2015-04-28,26,"Pretending","5cDIvBkc5to0JLXabWyIQJ",0.602,0.881,"A",-6.225,"major",0.0276,0.153,0.000445,0.0569,0.665,98.418,282627,4,"A major",3
